Gene ID	Ensembl Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
MGAT1	ENSG00000131446.16	ENST00000510341.1	0	0	0	0	0	0	1.7	0	0	0	3.31	3.8	0	0	0	0	0	0	0	0	1.5	0	1.535	2.11	2.275	0	0	0	0	0	2.23	0	0	0	0	0	0	1.595	0	1.53	2.07	0	3.28	1.66	0	0	1.8	3.27	0	4.49	2.82	2.68	1.56	0
MGAT1	ENSG00000131446.16	ENST00000514283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGAT1	ENSG00000131446.16	ENST00000514760.1	3.18	3.05	0	0	0	0	2.3	0	0	0	0	1.72	0	0	0	0	0	0	1.54	0	2.85	0	0	1.88	2.22	0	0	0	0	0	2.48	0	0	0	0	0	3.105	0	0	2.48	2.105	0	1.59	0	0	0	1.68	3.58	0	1.88	2.76	1.66	1.655	0
MTCH2	ENSG00000109919.9	ENST00000302503.7	13.38	11.44	19.735	11.055	11.75	12.17	12.84	16.195	18.15	19.535	26.7	21.66	17.6	23.41	14.56	17.85	17.36	17.24	14.99	16.73	12.46	25.54	18.435	12.4	12.33	11.84	16.815	11.94	17.41	12.66	13.6	7.79	8.61	18.04	17.955	25.025	10.25	13.415	18.64	11.61	7.615	5.53	14.35	11.48	12.385	13.37	15.69	6.94	8.37	23.1	15.87	14.205	12.605	1.86
MTCH2	ENSG00000109919.9	ENST00000525649.5	6.85	6.16	7.86	4.91	5.79	4.39	5.45	1.665	1.995	2.275	3.87	3.33	2.43	2.92	1.52	2.115	1.82	2.12	1.69	2.13	5.73	11.915	15.4	4.35	4.07	5.49	8.595	5.78	11.6	6.62	4.99	4.74	5.925	7.58	5.395	12.075	5.045	5.73	10.7	4.06	2.445	2.175	4.01	4.51	6.55	7.05	7.75	5.31	3.49	30.08	4.88	4.73	6.055	0
MTCH2	ENSG00000109919.9	ENST00000530428.1	12.13	11.51	16.75	9.905	10.19	8.79	10.84	1.695	2.09	2.595	6.28	4.72	2.82	3.55	0	1.79	2.21	1.91	2.23	2.42	9.61	29.835	37.755	8.8	6.865	9.01	15.55	10.11	22.76	12.93	7.51	7.38	8.955	7.95	8.42	15.415	10.21	10.955	17.3	8.21	5.105	2.78	5.25	6.43	11.99	13.07	14.61	11.29	6.06	68.09	7.88	9.54	11.73	2.15
MTCH2	ENSG00000109919.9	ENST00000533571.1	4.76	4.16	3.36	3.885	4.22	3.75	3.56	1.815	2.24	1.9	4.15	3.28	2.25	2.81	0	1.765	1.975	1.71	1.81	1.95	3.89	7.88	10.39	2.45	2.465	3.22	4.67	3.83	6.99	4.79	3.59	3.03	3.45	3.9	3.915	3.745	4.245	3.505	7.81	3.82	1.565	0	1.87	2.72	4.55	5.11	4.28	4.06	2.22	27.59	3.36	3.075	3.72	0
MTCH2	ENSG00000109919.9	ENST00000534074.5	5.04	5.92	5.275	4.19	4.685	2.19	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23	3.935	8.325	3.13	2.09	4.52	6.595	4.86	11.21	5.91	3.34	3.45	4.545	3.89	9.79	19.08	5.96	3.375	4.2	3.96	1.72	0	3.78	5.54	6.25	6	6.21	8.75	2.43	58.84	4.62	3.19	5.475	0
MYADML2	ENSG00000185105.5	ENST00000409745.2	0	0	0	0	0	0	0	0	0	2.085	0	0	2.58	2.77	0	0	2.175	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPY	ENSG00000122585.7	ENST00000242152.6	0	0	0	0	0	0	0	46.765	40.18	129.2	0	0	17.64	30.89	19.91	16.055	69	160.2	0	0	0	0	0	0	1.72	2.14	0	19.46	0	31.08	0	0	0	0	0	0	0	0	0	1.56	0	1.98	0	116.6	0	0	7.72	0	1.79	0	0	0	0	0
NR1H3	ENSG00000025434.18	ENST00000395397.7	0	0	4.445	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64	2.625	0	2.52	1.995	2.05	3.785	0	1.53	0	3.29	0	0	3.49	2.53	4.875	0	2.58	0	2.03	2.26	0	0	3.69	2.04	1.94	3.77	4.96	2.35	22.49	2.48	0	1.865	0
NR1H3	ENSG00000025434.18	ENST00000407404.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59	0	0	0	0
NR1H3	ENSG00000025434.18	ENST00000419652.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR1H3	ENSG00000025434.18	ENST00000420369.5	1.9	1.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	1.56	0	0	0	0	0	0
NR1H3	ENSG00000025434.18	ENST00000441012.6	23.95	26.92	4.61	4.62	7.445	2.9	8.85	0	0	1.625	0	0	0	0	0	0	1.52	1.52	0	1.65	20.95	4.325	0	11.14	9.82	5.21	7.285	4.66	0	3.67	9.64	4.03	1.835	4.91	3.425	14.69	10.365	2.745	0	21.21	4.895	1.94	2.63	6.1	3.215	3.12	9.89	23.37	3.3	0	9.64	6.445	6.24	0
NR1H3	ENSG00000025434.18	ENST00000462051.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.565	0	0	0	1.83	0	0	0	0	0	0	0	3.45	0	0	0	0	0	0
NR1H3	ENSG00000025434.18	ENST00000467728.5	8.05	7.52	2.17	0	2.49	0	4.06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01	0	0	3.44	5.255	2.15	3.295	1.91	0	1.71	4.98	0	0	0	1.55	5.18	4.855	0	0	10.7	2.16	0	0	3.06	0	0	4.53	8.91	0	0	4.12	3.12	2.7	0
NR1H3	ENSG00000025434.18	ENST00000481020.5	2.6	2.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28	0	0	1.72	1.605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09	0	0	0	0	0	0	0	2.79	0	0	0	0	0	0
NR1H3	ENSG00000025434.18	ENST00000481889.6	2.6	2.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28	0	0	1.72	1.605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09	0	0	0	0	0	0	0	2.79	0	0	0	0	0	0
NR1H3	ENSG00000025434.18	ENST00000483882.1	3.47	4.03	0	0	0	0	2.37	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25	0	0	2.27	2.61	0	1.63	0	0	0	2.14	0	0	0	0	2.54	2.385	0	0	5.09	0	0	0	1.81	0	0	1.78	4.76	0	0	2.17	0	0	0
NR1H3	ENSG00000025434.18	ENST00000487913.5	6.19	3.62	1.64	1.64	2.025	0	2.44	0	0	0	1.85	2.15	1.79	1.7	0	0	1.87	0	0	0	5.34	0	0	4.66	4.22	1.8	2.08	1.72	0	0	3.67	0	0	0	0	0	2.59	0	0	7.21	2.57	0	0	2.26	0	1.59	2.49	3.71	0	0	2.83	3.01	2.125	0
NR1H3	ENSG00000025434.18	ENST00000494018.1	21.51	24.1	8.145	4.48	9.57	2.8	11.99	3.29	3.67	4.005	3.2	3.28	3.62	3.48	2.91	3.735	4.385	3.7	3.16	4.27	20.75	4.055	0	11.71	12.32	6.29	10.655	5.65	2.83	4.49	9.17	4.55	2.625	9.38	11.335	23.01	12.965	4.525	1.53	24.02	6.88	3.23	5.02	12.94	4.93	4.61	13.36	38.6	5.88	16.71	12.55	7.855	8.26	0
NR1H3	ENSG00000025434.18	ENST00000525441.5	1.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR1H3	ENSG00000025434.18	ENST00000527949.1	4.03	3.56	0	0	1.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37	0	0	0	1.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45	0	0	0	0	0	0	0	1.93	0	0	0	0	0	0
NR1H3	ENSG00000025434.18	ENST00000532630.1	6.08	6.2	1.55	0	0	0	1.85	0	0	0	0	0	0	0	0	0	1.505	0	0	0	5.43	2.215	0	0	1.69	0	0	0	0	0	1.97	1.94	0	1.96	0	3.495	0	0	0	5.03	2	0	0	0	0	0	1.69	4.52	1.57	4.25	0	1.97	1.555	0
NR1H3	ENSG00000025434.18	ENST00000616973.4	2.08	2.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.085	0	0	0	2.03	0	0	0	0	0	0	0	4.21	0	1.58	0	0	0	0
NUDT3	ENSG00000272325.1	ENST00000607016.1	6.23	5.53	4.23	9.37	9.615	8.86	7.64	15.37	20.195	14.895	29.69	25.43	22.54	25.12	13.57	14.985	15.35	11.91	11.94	12.42	5.73	7.015	7.14	9.23	11.005	9.22	4.985	7.49	4.36	8.09	8.83	3.85	3.505	3.53	5.21	1.855	7.94	4.895	11.05	25.76	7.035	0	5.77	7.5	4.74	4.61	4.82	6.69	2.14	4.91	11.78	9.295	7.285	0
PEG3	ENSG00000198300.12	ENST00000326441.13	2.04	1.74	40.435	3.14	2.62	3.02	3.55	10.93	15.565	20.645	37.67	29.43	14.29	29.71	10.47	51.71	32.765	15.62	9.59	10.56	2.62	0	0	6.32	8.4	4.57	1.925	2.89	0	2.68	7.73	1.58	0	0	1.8	0	0	2.395	0	3.47	125.15	0	30.72	1.66	0	0	0	0	0	21.81	3.1	9.5	2.78	0
PEG3	ENSG00000198300.12	ENST00000596261.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52	0	0	0	0
PEG3	ENSG00000198300.12	ENST00000598410.5	0	0	1.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91	0	0	0	0	0	0	0	0	0	0	0	0	0
PEG3	ENSG00000198300.12	ENST00000599565.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0	0	0	0	0	0	0	0	0	0	0
PER2	ENSG00000132326.11	ENST00000254657.7	5.32	4.28	0	5.665	3.57	7.42	5.88	2.005	2.75	2.265	8.95	8.73	3.37	3.62	2	2.455	2.655	1.84	1.82	1.52	7.14	0	3.655	6.52	8.835	5.81	5.31	6.32	6.38	5.7	9.77	2.01	0	0	2.845	1.98	4.925	9.82	3.34	5.42	6.395	2.025	8.92	8.49	12.77	13.01	4.98	2.81	5.64	12.9	6.06	7.385	7.09	0
PER2	ENSG00000132326.11	ENST00000491417.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67	0	0	0	0	0	0	0	0	0
PER3	ENSG00000049246.14	ENST00000361923.2	3.63	1.71	1.905	2.22	2.535	4.33	4.48	2.13	2.3	2.5	19.73	16.71	2.41	2.68	1.87	2.355	2.515	2.09	3.94	2.14	3.02	0	0	4.9	3.985	6.35	2.23	5.75	2.41	5.31	4.94	0	0	0	1.795	2.225	2.485	2.345	0	6.07	4.255	0	5.86	3.6	4.29	5.72	1.64	0	2.16	3.27	3.66	4.52	3.54	0
PER3	ENSG00000049246.14	ENST00000377532.7	4.55	2.39	2.84	3.91	3.775	6.59	5.61	3.59	4.435	4.23	27.16	23.44	4.75	4.99	3.2	3.82	4.335	3.56	7.28	3.51	3.51	0	0	7.37	7.97	8.93	3	8.42	2.97	8.32	5.93	2.15	0	1.52	2.87	2.355	3.21	2.89	2.36	8.74	6.17	0	8.9	4.6	3.8	4.9	1.8	0	2.55	4.12	4.64	6.485	5.01	0
PER3	ENSG00000049246.14	ENST00000463106.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52	0	0	0	0	0	0	0	0	0	0	0
PER3	ENSG00000049246.14	ENST00000473653.1	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PER3	ENSG00000049246.14	ENST00000602883.1	0	0	0	0	0	0	0	0	0	0	2.48	3.49	0	0	0	0	0	0	0	0	0	0	0	1.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23	0	0	2.27	0	0	0	0	0	0	0	0	0	0	0
PHGDH	ENSG00000092621.11	ENST00000369407.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74	0	0	0	0
PHGDH	ENSG00000092621.11	ENST00000369409.8	14.38	30.35	1.83	46.64	29.95	58.89	38.64	71.505	60.455	79.115	22.73	34.33	62.54	51.56	50.34	52.63	69.85	65.88	77.94	68.34	21.45	120.25	30.51	43.21	33.78	23.99	14.665	20.13	41.65	20.72	51.46	10.24	2.625	18.11	29.03	38.855	14.5	75.21	0	34.94	42.28	28.795	24.17	49.9	75.91	68.06	9.8	4.73	21.63	51.88	24.53	26.215	54.67	0
PHGDH	ENSG00000092621.11	ENST00000462324.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28	0	0	0	0
PHGDH	ENSG00000092621.11	ENST00000482968.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69	0	0	0	0	0	0	0	0	0	0
PHOSPHO1	ENSG00000173868.11	ENST00000310544.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15	0	21.14	0	0	0	30.93
PHOSPHO1	ENSG00000173868.11	ENST00000413580.5	0	0	0	0	0	0	0	0	0	0	0	0	1.65	2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13	0	68.26	0	0	0	25.96
PHOSPHO1	ENSG00000173868.11	ENST00000503902.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.25	0	0	0	0
PHOSPHO1	ENSG00000173868.11	ENST00000511066.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.79	0	0	0	0
PHOSPHO1	ENSG00000173868.11	ENST00000512250.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.73	0	0	0	0
PLIN2	ENSG00000147872.9	ENST00000276914.6	359.7	320.8	82.335	36.73	83.535	36.52	87.79	5.135	4.405	6.935	3.2	3.69	4.76	4.75	4.83	5.285	5.6	6.56	7.62	7.23	239.2	102.25	54.47	67.46	49.6	25.71	29.27	30.26	12.96	25.84	67.03	59.25	26.485	47.54	40.77	143.45	93.97	31.25	128.5	33.8	30.115	7.15	12.26	20.75	49.82	52.86	51.85	35.55	21.27	27.97	28.09	40.205	34.69	49.36
PLIN2	ENSG00000147872.9	ENST00000380464.7	30.45	21.43	2.16	1.76	4.1	0	4.95	0	0	0	0	0	0	0	0	0	0	0	0	0	16.57	0	0	5.95	0	0	0	0	0	0	2.1	3.1	0	0	0	6.93	6.385	0	1.95	2.22	0	0	0	0	1.97	2.14	0	0	0	0	0	0	0	3.45
PLIN2	ENSG00000147872.9	ENST00000380465.7	8.23	8.73	0	0	1.85	0	1.64	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.585	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLIN2	ENSG00000147872.9	ENST00000464326.1	29.23	15.09	1.845	3.535	6.375	4.63	7.24	1.885	0	1.685	0	0	0	0	0	0	1.71	1.64	0	1.69	19.45	2.6	2.83	10.12	6.505	3.67	2.87	4.78	0	4.18	8.09	5.03	4.165	0	1.625	4.71	5.115	2.47	53.49	5.33	3.03	0	0	2.4	4.175	5.38	3.75	3.12	1.6	2.53	2.66	5.445	5.11	2.1
PLIN2	ENSG00000147872.9	ENST00000472715.1	9.46	5.83	0	0	0	0	2.52	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26	0	0	1.54	0	0	0	0	0	0	0	0	0	0	0	0	2.095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLIN2	ENSG00000147872.9	ENST00000475923.1	47.76	17.03	2.56	1.865	3.5	1.64	5.37	0	0	0	0	0	0	0	0	0	0	0	0	0	21.08	0	0	7.91	1.52	0	0	0	0	0	1.87	3.19	0	1.97	1.545	13.14	8.955	0	0	3.22	0	0	0	0	2.04	2.6	0	0	0	0	1.58	0	2.015	3.76
PLIN2	ENSG00000147872.9	ENST00000494753.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMAIP1	ENSG00000141682.11	ENST00000316660.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.465	97.165	0	0	0	0	0	8.1	0	0	0	0	0	0	0	2.695	1.625	0	0	0	0	7.41	0	12.98	7.17	2.17	2.82	0	0	0	0	5.155	0
PMAIP1	ENSG00000141682.11	ENST00000590596.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POMC	ENSG00000115138.10	ENST00000264708.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326.9	0	0	0	0	0	0	0	0	0	0	0
POMC	ENSG00000115138.10	ENST00000380794.5	0	2.46	3.665	0	0	0	0	0	0	0	0	1.87	0	0	0	3.285	0	0	2.38	2.43	0	0	3.27	0	0	2.32	0	1.89	0	2.21	1.6	2.11	0	0	1.8	0	0	0	0	0	1.58	1.765	6150	1.55	0	0	1.54	2.97	0	16.31	2.29	0	0	0
POMC	ENSG00000115138.10	ENST00000395826.6	0	1.63	3.575	0	0	0	0	0	0	0	0	2.93	0	0	0	2.745	0	0	0	1.58	0	0	2.465	0	0	1.96	0	0	0	1.84	0	0	0	0	1.615	0	0	0	0	0	0	3.27	17800	0	2.985	2.95	0	2.75	0	13.6	1.89	0	0	0
POMC	ENSG00000115138.10	ENST00000405623.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1842	0	0	0	0	0	0	1.74	0	0	0	0
PPARGC1A	ENSG00000109819.8	ENST00000264867.6	0	1.74	1.66	0	0	0	0	1.925	3.585	2.85	6.16	4.97	4.01	5.71	1.74	2.285	2.465	2.35	0	1.77	0	0	0	1.53	2.855	1.68	4.105	4.3	0	5.8	1.84	11.41	8.485	7.95	11.175	6.675	2.58	8.61	9.5	0	0	0	3.69	2.12	3.62	5.4	3.03	0	1.97	3.11	12.78	0	0	0
PPARGC1A	ENSG00000109819.8	ENST00000505469.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62	0	0	0	0
PPARG	ENSG00000132170.19	ENST00000287820.10	10.33	10.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPARG	ENSG00000132170.19	ENST00000309576.10	38.66	27.31	0	1.855	3.975	1.9	5.25	0	0	0	0	0	0	0	0	0	0	0	0	0	24.04	10.38	0	4.17	2.865	2.19	7.775	1.77	2.46	1.63	4.17	2.11	1.935	3.35	3.43	0	4.685	2.345	0	5.94	6.17	0	0	2.15	1.73	2.76	3.85	4.44	3.88	3.4	7.15	4.38	3.515	0
PPARG	ENSG00000132170.19	ENST00000397000.5	2.4	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPARG	ENSG00000132170.19	ENST00000397012.6	14.31	13.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.02	0	0	0	0	0	4.525	0	0	0	0	0	0	0	0	0	2.465	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84	0	0	0
PPARG	ENSG00000132170.19	ENST00000397015.6	30.18	37.56	0	1.74	4.26	0	6.31	0	0	0	1.52	0	0	0	0	0	0	0	0	0	20.36	5.755	0	4.21	3.08	2.36	7.3	1.66	1.84	0	2.79	2.56	2.425	3.55	3.595	0	5.32	1.57	0	4.2	5.325	0	0	2.1	0	1.54	3.56	4.42	3.35	1.75	6.25	3.705	3.545	0
PSIP1	ENSG00000164985.14	ENST00000380715.5	0	0	0	2.305	0	2.22	0	10.115	15.82	11.26	34.51	26.97	17.81	28.31	10.54	14.295	15.16	8.86	16.38	8.83	0	0	1.725	3.38	2.17	0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	3.69	1.95	0	2.45	0	0	0	0	0	0	7.22	1.82	2.245	0	0
PSIP1	ENSG00000164985.14	ENST00000380733.8	0	0	0	2.47	0	2.12	2.86	0	1.71	1.785	10.42	6.09	2.38	3.61	0	2.46	2.085	0	2.05	0	0	3.38	9.735	0	2.52	1.71	0	1.97	0	1.55	1.91	0	0	0	0	0	0	0	0	2.02	2.535	0	2.53	0	0	0	0	0	0	5.44	0	2.725	0	0
PSIP1	ENSG00000164985.14	ENST00000380738.8	18.93	16.79	10.235	39.325	27.78	33.29	22.61	19.82	19.15	20.66	71.9	55	17.01	20.68	16.3	22.245	23.785	14.95	24.35	16.77	17.82	23.875	96.87	42.61	38.555	28.72	17.515	29.09	8.68	24.66	36.06	9.98	5.495	7.79	16.46	3.4	17.85	10.08	6.62	37.9	43.505	4.085	33.92	19.51	8.79	9.03	20.85	22.81	10.25	18.15	20.99	37.09	20.87	2.77
PSIP1	ENSG00000164985.14	ENST00000397519.6	6.01	4.63	4.48	7.92	5.725	7.56	3.69	13.92	18.71	14.96	27.53	21.99	17.91	26.23	12.47	17.645	16.925	10.64	14.44	11.25	4.75	10.895	10.475	6.86	7.505	5.12	3.94	5.09	2.79	4	6.24	1.96	0	2.84	3.365	0	5.24	2.765	0	8.71	8.4	0	12.55	4.17	3.275	3.66	5.03	4.61	3.14	32.78	6.48	7.36	5.645	0
PSIP1	ENSG00000164985.14	ENST00000481862.1	1.78	0	0	2.045	1.55	2.25	0	0	1.785	1.59	2.53	1.96	1.78	2.57	0	1.995	1.985	0	0	0	1.51	3.625	4.255	0	2.395	0	0	1.59	0	0	2.87	0	0	0	0	0	1.775	0	0	2.15	2.095	0	3.59	0	0	0	2.05	2.09	0	5.62	1.55	1.8	0	0
PSIP1	ENSG00000164985.14	ENST00000487363.5	0	0	0	0	0	0	0	0	0	0	2.53	1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSIP1	ENSG00000164985.14	ENST00000488797.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSIP1	ENSG00000164985.14	ENST00000495873.1	2.51	1.96	0	4.17	3	3.64	2.59	3.65	5.68	4.495	27.94	26.03	7.63	10.85	3.89	5.925	5.845	2.83	6.17	3.12	2.34	1.965	5.36	4.54	5.015	2.71	1.955	2.8	0	2.15	3.57	0	0	0	0	0	2.68	0	0	5.81	4.73	0	4.41	2.39	1.515	0	2.72	2.23	1.56	3.55	4.02	4.23	3.19	0
PTPMT1	ENSG00000110536.13	ENST00000326656.12	3.21	4.22	4.715	4.365	4.465	4.27	2.86	3.605	3.55	3.53	2.1	1.8	3.1	3.55	2.64	4.68	4.12	2.85	3.68	4.12	3.83	5.645	4.465	3.58	4.23	2.71	2.535	3.28	3.09	2.83	2.53	0	0	2.33	5.605	0	4.57	4.4	0	4.24	4.25	2.71	4.29	3.17	2.135	2.07	2.16	2.24	3.08	5.13	4.59	4.15	3.57	0
PTPMT1	ENSG00000110536.13	ENST00000326674.9	27.14	25.44	36.025	23.735	23.105	20.75	22.13	20.755	23.51	22.715	24.58	23.42	24.2	27.42	17.84	26.13	23.39	21.48	21.98	25.14	27.74	33.635	32.895	23.88	29.805	23.11	18.545	24.66	19.51	24.08	26.61	7.07	8.36	18.01	19.305	12.86	30.345	24.345	15.1	26.42	19.36	12.215	33.5	25.75	19.055	20.17	16.21	21.01	20.48	124.6	26.13	25.875	21.385	2.28
